"","state","fips","year","BUYER_COUNTY","pills","population","Pill_per_pop"
"1","AK","02013",2006,"ALEUTIANS EAST",300,2794,0.107372942018611
"2","AK","02013",2007,"ALEUTIANS EAST",100,3012,0.0332005312084993
"3","AK","02016",2006,"ALEUTIANS WEST",26700,5658,4.71898197242842
"4","AK","02016",2007,"ALEUTIANS WEST",33500,5466,6.12879619465788
"5","AK","02016",2008,"ALEUTIANS WEST",30000,5393,5.56276654923048
"6","AK","02016",2009,"ALEUTIANS WEST",29900,5505,5.4314259763851
"7","AK","02016",2010,"ALEUTIANS WEST",26100,6259,4.16999520690206
"8","AK","02016",2011,"ALEUTIANS WEST",28900,5488,5.26603498542274
"9","AK","02016",2012,"ALEUTIANS WEST",18800,5507,3.41383693481024
"10","AK","02020",2006,"ANCHORAGE",7167856,280085,25.5917168002571
"11","AK","02020",2007,"ANCHORAGE",7948533,278792,28.5106208212574
"12","AK","02020",2008,"ANCHORAGE",8625112,281554,30.6339529894798
"13","AK","02020",2009,"ANCHORAGE",9173088,280389,32.7155772872688
"14","AK","02020",2010,"ANCHORAGE",9382410,284267,33.0056249934041
"15","AK","02020",2011,"ANCHORAGE",9897346,287390,34.4387278610947
"16","AK","02020",2012,"ANCHORAGE",10098618,291470,34.6471952516554
"17","AK","02050",2006,"BETHEL",100,16755,0.00596836765144733
"18","AK","02050",2008,"BETHEL",1009,16762,0.0601956807063596
"19","AK","02050",2009,"BETHEL",3011,17151,0.175558276485336
"20","AK","02050",2010,"BETHEL",3058,16838,0.18161301817318
"21","AK","02050",2011,"BETHEL",4000,16973,0.235668414540741
"22","AK","02050",2012,"BETHEL",11280,17184,0.656424581005587
"23","AK","02068",2006,"DENALI",2500,1837,1.36091453456723
"24","AK","02068",2007,"DENALI",3500,1803,1.94120909595119
"25","AK","02068",2012,"DENALI",1000,1917,0.521648408972353
"26","AK","02090",2006,"FAIRBANKS NORTH STAR",1848900,90545,20.4196808216909
"27","AK","02090",2007,"FAIRBANKS NORTH STAR",1888160,93545,20.184510128815
"28","AK","02090",2008,"FAIRBANKS NORTH STAR",2034370,94552,21.5158854387004
"29","AK","02090",2009,"FAIRBANKS NORTH STAR",2391940,96843,24.6991522360935
"30","AK","02090",2010,"FAIRBANKS NORTH STAR",2678260,94439,28.3596819110749
"31","AK","02090",2011,"FAIRBANKS NORTH STAR",3049670,96161,31.7142084628904
"32","AK","02090",2012,"FAIRBANKS NORTH STAR",2957320,97523,30.324333746911
"33","AK","02100",2006,"HAINES",65100,2300,28.304347826087
"34","AK","02100",2007,"HAINES",62800,2379,26.3976460697772
"35","AK","02100",2008,"HAINES",59800,2404,24.8752079866889
"36","AK","02100",2009,"HAINES",60700,2424,25.0412541254125
"37","AK","02100",2010,"HAINES",61500,1658,37.0928829915561
"38","AK","02100",2011,"HAINES",44400,2519,17.6260420801906
"39","AK","02100",2012,"HAINES",42730,2500,17.092
"40","AK","02110",2006,"JUNEAU",725800,30808,23.5588158919761
"41","AK","02110",2007,"JUNEAU",804130,30682,26.2085261716968
"42","AK","02110",2008,"JUNEAU",864300,31110,27.7820636451302
"43","AK","02110",2009,"JUNEAU",854000,30777,27.747993631608
"44","AK","02110",2010,"JUNEAU",848005,30975,27.3770782889427
"45","AK","02110",2011,"JUNEAU",922145,31244,29.5143067468954
"46","AK","02110",2012,"JUNEAU",941370,31636,29.7562903021874
"47","AK","02122",2006,"KENAI PENINSULA",1774000,52253,33.9502038160488
"48","AK","02122",2007,"KENAI PENINSULA",2106910,53272,39.5500450518096
"49","AK","02122",2008,"KENAI PENINSULA",2379380,53655,44.3459137079489
"50","AK","02122",2009,"KENAI PENINSULA",2609330,53052,49.184385131569
"51","AK","02122",2010,"KENAI PENINSULA",2681090,53917,49.7262458964705
"52","AK","02122",2011,"KENAI PENINSULA",2729380,54718,49.8808435980847
"53","AK","02122",2012,"KENAI PENINSULA",2753485,55474,49.6355950535386
"54","AK","02130",2006,"KETCHIKAN GATEWAY",587000,13492,43.5072635635932
"55","AK","02130",2007,"KETCHIKAN GATEWAY",551400,13341,41.3312345401394
"56","AK","02130",2008,"KETCHIKAN GATEWAY",535260,13326,40.166591625394
"57","AK","02130",2009,"KETCHIKAN GATEWAY",555020,13132,42.2646969235455
"58","AK","02130",2010,"KETCHIKAN GATEWAY",567600,13396,42.3708569722305
"59","AK","02130",2011,"KETCHIKAN GATEWAY",591080,13417,44.0545576507416
"60","AK","02130",2012,"KETCHIKAN GATEWAY",649262,13525,48.004584103512
"61","AK","02150",2006,"KODIAK ISLAND",221300,13184,16.7854975728155
"62","AK","02150",2007,"KODIAK ISLAND",229900,13159,17.4709324416749
"63","AK","02150",2008,"KODIAK ISLAND",261300,13262,19.7029105715578
"64","AK","02150",2009,"KODIAK ISLAND",278000,13147,21.1455084810223
"65","AK","02150",2010,"KODIAK ISLAND",296800,13349,22.2338751966439
"66","AK","02150",2011,"KODIAK ISLAND",290900,13488,21.5673190984579
"67","AK","02150",2012,"KODIAK ISLAND",279600,13710,20.3938730853392
"68","AK","02170",2006,"MATANUSKA SUSITNA",2638470,78633,33.5542329556293
"69","AK","02170",2007,"MATANUSKA SUSITNA",2995860,81402,36.8032726468637
"70","AK","02170",2008,"MATANUSKA SUSITNA",3166320,84079,37.6588684451528
"71","AK","02170",2009,"MATANUSKA SUSITNA",3395620,82099,41.3600652870315
"72","AK","02170",2010,"MATANUSKA SUSITNA",3673420,84147,43.6547945856656
"73","AK","02170",2011,"MATANUSKA SUSITNA",4138410,86817,47.6681986246933
"74","AK","02170",2012,"MATANUSKA SUSITNA",4193920,89319,46.9543993999037
"75","AK","02180",2009,"NOME",300,9339,0.032123353678124
"76","AK","02180",2010,"NOME",400,9315,0.0429414922168545
"77","AK","02185",2006,"NORTH SLOPE",1244,8315,0.149609140108238
"78","AK","02185",2007,"NORTH SLOPE",1400,8519,0.164338537387017
"79","AK","02185",2009,"NORTH SLOPE",600,6716,0.0893388921977367
"80","AK","02185",2010,"NORTH SLOPE",1100,8852,0.124265702666064
"81","AK","02185",2011,"NORTH SLOPE",1024,9088,0.112676056338028
"82","AK","02185",2012,"NORTH SLOPE",600,9317,0.0643984115058495
"83","AK","02188",2006,"NORTHWEST ARCTIC",1920,7467,0.257131378063479
"84","AK","02188",2007,"NORTHWEST ARCTIC",240,7440,0.032258064516129
"85","AK","02188",2008,"NORTHWEST ARCTIC",240,7466,0.0321457272970801
"86","AK","02195",2006,"PETERSBURG",118700,3886,30.5455481214617
"87","AK","02195",2007,"PETERSBURG",113900,3898,29.2201128783992
"88","AK","02195",2008,"PETERSBURG",114000,3817,29.8663872150904
"89","AK","02195",2009,"PETERSBURG",109200,3862,28.2755049197307
"90","AK","02195",2010,"PETERSBURG",61200,3841,15.9333506899245
"91","AK","02195",2011,"PETERSBURG",48600,3831,12.6859827721222
"92","AK","02195",2012,"PETERSBURG",56900,3822,14.887493458922
"93","AK","02220",2006,"SITKA",198900,9046,21.9876188370551
"94","AK","02220",2007,"SITKA",193600,8851,21.87323466275
"95","AK","02220",2008,"SITKA",240000,8835,27.1646859083192
"96","AK","02220",2009,"SITKA",265900,8811,30.1781863579616
"97","AK","02220",2010,"SITKA",265200,8894,29.8178547335282
"98","AK","02220",2011,"SITKA",257200,8879,28.9672260389684
"99","AK","02220",2012,"SITKA",285350,8909,32.0294084633517
"100","AK","02230",2006,"SKAGWAY",720,946,0.761099365750529
"101","AK","02240",2006,"SOUTHEAST FAIRBANKS",36200,6817,5.3102537773214
"102","AK","02240",2007,"SOUTHEAST FAIRBANKS",61700,6945,8.88408927285817
"103","AK","02240",2008,"SOUTHEAST FAIRBANKS",88900,6904,12.8765932792584
"104","AK","02240",2009,"SOUTHEAST FAIRBANKS",100500,6760,14.8668639053254
"105","AK","02240",2010,"SOUTHEAST FAIRBANKS",88000,6935,12.6892573900505
"106","AK","02240",2011,"SOUTHEAST FAIRBANKS",111000,7000,15.8571428571429
"107","AK","02240",2012,"SOUTHEAST FAIRBANKS",93400,7039,13.2689302457735
"108","AK","02261",2006,"VALDEZ CORDOVA",188600,9828,19.1900691900692
"109","AK","02261",2007,"VALDEZ CORDOVA",218200,9572,22.7956539908065
"110","AK","02261",2008,"VALDEZ CORDOVA",253100,9458,26.7604144639459
"111","AK","02261",2009,"VALDEZ CORDOVA",274200,9529,28.7753174519887
"112","AK","02261",2010,"VALDEZ CORDOVA",278700,9606,29.0131168019988
"113","AK","02261",2011,"VALDEZ CORDOVA",268700,9596,28.0012505210504
"114","AK","02261",2012,"VALDEZ CORDOVA",284000,9614,29.5402537965467
"115","AL","01001",2006,"AUTAUGA",2277140,51328,44.3644794264339
"116","AL","01001",2007,"AUTAUGA",2595590,52405,49.5294342142925
"117","AL","01001",2008,"AUTAUGA",2817500,53277,52.8839837077914
"118","AL","01001",2009,"AUTAUGA",3120850,49584,62.9406663439819
"119","AL","01001",2010,"AUTAUGA",3174140,53155,59.7147963502963
"120","AL","01001",2011,"AUTAUGA",3525120,53944,65.3477680557615
"121","AL","01001",2012,"AUTAUGA",3758130,54590,68.8428283568419
"122","AL","01003",2006,"BALDWIN",6353798,168121,37.7930062276575
"123","AL","01003",2007,"BALDWIN",7666160,172404,44.4662536832092
"124","AL","01003",2008,"BALDWIN",8620950,175827,49.0308655667218
"125","AL","01003",2009,"BALDWIN",9668050,171997,56.2105734402344
"126","AL","01003",2010,"BALDWIN",10862078,175791,61.7897275742217
"127","AL","01003",2011,"BALDWIN",12358832,179523,68.8426106961225
"128","AL","01003",2012,"BALDWIN",14396713,183226,78.5735266828944
"129","AL","01005",2006,"BARBOUR",827060,27861,29.6852230716773
"130","AL","01005",2007,"BARBOUR",951130,27757,34.2663112007782
"131","AL","01005",2008,"BARBOUR",1009540,27808,36.3039413118527
"132","AL","01005",2009,"BARBOUR",1115140,29663,37.5936351683916
"133","AL","01005",2010,"BARBOUR",1259920,27699,45.4861186324416
"134","AL","01005",2011,"BARBOUR",1380550,27546,50.1179844623539
"135","AL","01005",2012,"BARBOUR",1447300,27469,52.6884852014999
"136","AL","01007",2006,"BIBB",754210,22099,34.1286936060455
"137","AL","01007",2007,"BIBB",871170,22438,38.8256529102416
"138","AL","01007",2008,"BIBB",1058140,22705,46.60383175512
"139","AL","01007",2009,"BIBB",1018370,21464,47.4454901229966
"140","AL","01007",2010,"BIBB",1126890,22610,49.8403361344538
"141","AL","01007",2011,"BIBB",1299090,22746,57.1128989712477
"142","AL","01007",2012,"BIBB",1288190,22769,56.5764855724889
"143","AL","01009",2006,"BLOUNT",1290295,55485,23.2548436514373
"144","AL","01009",2007,"BLOUNT",1416240,56240,25.1820768136558
"145","AL","01009",2008,"BLOUNT",1499320,57055,26.278503198668
"146","AL","01009",2009,"BLOUNT",1689520,56804,29.7429758467714
"147","AL","01009",2010,"BLOUNT",1780720,56692,31.4104282791223
"148","AL","01009",2011,"BLOUNT",2066320,57140,36.162408120406
"149","AL","01009",2012,"BLOUNT",2198070,57466,38.2499216928271
"150","AL","01011",2006,"BULLOCK",112840,10776,10.47141796585
"151","AL","01011",2007,"BULLOCK",142930,11011,12.9806557079284
"152","AL","01011",2008,"BULLOCK",191120,10953,17.4491007030037
"153","AL","01011",2009,"BULLOCK",270410,10917,24.769625354951
"154","AL","01011",2010,"BULLOCK",352290,10923,32.2521285361165
"155","AL","01011",2011,"BULLOCK",420840,10877,38.6908154822102
"156","AL","01011",2012,"BULLOCK",418790,10779,38.8523981816495
"157","AL","01013",2006,"BUTLER",673320,20815,32.3478260869565
"158","AL","01013",2007,"BUTLER",839650,20894,40.1861778501005
"159","AL","01013",2008,"BUTLER",975600,20949,46.5702420163254
"160","AL","01013",2009,"BUTLER",1070420,20189,53.0199613650998
"161","AL","01013",2010,"BUTLER",1144910,20895,54.7934912658531
"162","AL","01013",2011,"BUTLER",1431010,20860,68.6006711409396
"163","AL","01013",2012,"BUTLER",1408750,20730,67.9570670525808
"164","AL","01015",2006,"CALHOUN",5373716,115388,46.5708392553818
"165","AL","01015",2007,"CALHOUN",6251840,116211,53.7973169493421
"166","AL","01015",2008,"CALHOUN",6578139,117274,56.0920493886113
"167","AL","01015",2009,"CALHOUN",7162864,112969,63.4055714399526
"168","AL","01015",2010,"CALHOUN",7415370,117149,63.2986197065276
"169","AL","01015",2011,"CALHOUN",8449660,117614,71.8422976856497
"170","AL","01015",2012,"CALHOUN",9197780,117834,78.0570972724341
"171","AL","01017",2006,"CHAMBERS",1441830,34945,41.259979968522
"172","AL","01017",2007,"CHAMBERS",1491420,34847,42.7990931787528
"173","AL","01017",2008,"CHAMBERS",1758270,34563,50.8714521308914
"174","AL","01017",2009,"CHAMBERS",1852520,34704,53.3805901337022
"175","AL","01017",2010,"CHAMBERS",2061193,34579,59.608230428873
"176","AL","01017",2011,"CHAMBERS",2468230,34375,71.8030545454545
"177","AL","01017",2012,"CHAMBERS",2417300,34228,70.6234661680495
"178","AL","01019",2006,"CHEROKEE",1200310,25466,47.1338254928139
"179","AL","01019",2007,"CHEROKEE",1490740,25553,58.3391382616523
"180","AL","01019",2008,"CHEROKEE",1585780,25636,61.8575440786394
"181","AL","01019",2009,"CHEROKEE",1808580,24427,74.0402014164654
"182","AL","01019",2010,"CHEROKEE",1878210,25700,73.0821011673152
"183","AL","01019",2011,"CHEROKEE",2067810,25819,80.0886943723614
"184","AL","01019",2012,"CHEROKEE",2162920,25917,83.455646872709
"185","AL","01021",2006,"CHILTON",1520400,42318,35.9279739118106
"186","AL","01021",2007,"CHILTON",1745900,42881,40.7150019822299
"187","AL","01021",2008,"CHILTON",1902160,43239,43.9917666921067
"188","AL","01021",2009,"CHILTON",2040540,42272,48.2716691900076
"189","AL","01021",2010,"CHILTON",2113290,43121,49.0083717910067
"190","AL","01021",2011,"CHILTON",2433290,43444,56.0098057269128
"191","AL","01021",2012,"CHILTON",2722990,43611,62.4381463392263
"192","AL","01023",2006,"CHOCTAW",554090,14431,38.3958145658652
"193","AL","01023",2007,"CHOCTAW",625010,14216,43.9652504220597
"194","AL","01023",2008,"CHOCTAW",660700,14114,46.8116763497237
"195","AL","01023",2009,"CHOCTAW",667610,14229,46.9189683041675
"196","AL","01023",2010,"CHOCTAW",765280,14111,54.2328679753384
"197","AL","01023",2011,"CHOCTAW",931420,13953,66.7541030602738
"198","AL","01023",2012,"CHOCTAW",1108960,13838,80.1387483740425
"199","AL","01025",2006,"CLARKE",772930,26755,28.8891795925995
"200","AL","01025",2007,"CLARKE",1017060,26436,38.4725374489333
"201","AL","01025",2008,"CLARKE",1044480,26283,39.7397557356466
"202","AL","01025",2009,"CLARKE",1179270,26438,44.6051138512747
"203","AL","01025",2010,"CLARKE",1360800,26255,51.8301275947439
"204","AL","01025",2011,"CLARKE",1642660,26046,63.067649543116
"205","AL","01025",2012,"CLARKE",1845540,25768,71.6213908723999
"206","AL","01027",2006,"CLAY",437940,14053,31.1634526435637
"207","AL","01027",2007,"CLAY",550190,14085,39.0621228257011
"208","AL","01027",2008,"CLAY",659820,14161,46.5941670785961
"209","AL","01027",2009,"CLAY",670720,13769,48.7123247875663
"210","AL","01027",2010,"CLAY",612040,14040,43.5925925925926
"211","AL","01027",2011,"CLAY",780660,14010,55.7216274089936
"212","AL","01027",2012,"CLAY",891920,13828,64.5010124385305
"213","AL","01029",2006,"CLEBURNE",260640,14538,17.9281881964507
"214","AL","01029",2007,"CLEBURNE",277590,14799,18.7573484694912
"215","AL","01029",2008,"CLEBURNE",276100,14874,18.5625924431895
"216","AL","01029",2009,"CLEBURNE",349100,14579,23.9454009191303
"217","AL","01029",2010,"CLEBURNE",347200,14823,23.4230587600351
"218","AL","01029",2011,"CLEBURNE",395000,14881,26.5439150594718
"219","AL","01029",2012,"CLEBURNE",435960,14905,29.2492452197249
"220","AL","01031",2006,"COFFEE",1709760,46228,36.9853768278965
"221","AL","01031",2007,"COFFEE",1813370,47458,38.2099962071727
"222","AL","01031",2008,"COFFEE",2071590,48516,42.6991095720999
"223","AL","01031",2009,"COFFEE",2161540,46802,46.1847784282723
"224","AL","01031",2010,"COFFEE",2500550,48349,51.7187532317111
"225","AL","01031",2011,"COFFEE",2841510,49221,57.7296275979765
"226","AL","01031",2012,"COFFEE",2827810,49966,56.5946843853821
"227","AL","01033",2006,"COLBERT",3771430,54413,69.3111940161358
"228","AL","01033",2007,"COLBERT",4042260,54486,74.1889659729105
"229","AL","01033",2008,"COLBERT",4475610,54473,82.1619885080682
"230","AL","01033",2009,"COLBERT",4614280,54546,84.5942873904594
"231","AL","01033",2010,"COLBERT",4756440,54446,87.3606876538221
"232","AL","01033",2011,"COLBERT",5306110,54478,97.3991335952127
"233","AL","01033",2012,"COLBERT",5524680,54451,101.461497493159
"234","AL","01035",2006,"CONECUH",554120,13603,40.7351319561861
"235","AL","01035",2007,"CONECUH",714370,13441,53.1485752548174
"236","AL","01035",2008,"CONECUH",812300,13388,60.6737376755303
"237","AL","01035",2009,"CONECUH",919340,13114,70.1037059630929
"238","AL","01035",2010,"CONECUH",971460,13382,72.5945299656255
"239","AL","01035",2011,"CONECUH",1063830,13286,80.0715038386271
"240","AL","01035",2012,"CONECUH",1249160,13188,94.7194419168941
"241","AL","01037",2006,"COOSA",113170,11451,9.8829796524321
"242","AL","01037",2007,"COOSA",157870,11439,13.8010315587027
"243","AL","01037",2008,"COOSA",159340,11493,13.8640911859393
"244","AL","01037",2009,"COOSA",183250,10777,17.0038043982555
"245","AL","01037",2010,"COOSA",220830,11470,19.2528334786399
"246","AL","01037",2011,"COOSA",218450,11303,19.3267274174998
"247","AL","01037",2012,"COOSA",222110,11305,19.6470588235294
"248","AL","01039",2006,"COVINGTON",1861010,37441,49.7051360807671
"249","AL","01039",2007,"COVINGTON",2185550,37631,58.0784459621057
"250","AL","01039",2008,"COVINGTON",2346850,37545,62.5076574776934
"251","AL","01039",2009,"COVINGTON",2490610,36688,67.8862298299171
"252","AL","01039",2010,"COVINGTON",2943268,37608,78.2617528185492
"253","AL","01039",2011,"COVINGTON",3095700,37736,82.0357218571126
"254","AL","01039",2012,"COVINGTON",3145730,37803,83.2137661032193
"255","AL","01041",2006,"CRENSHAW",319320,13880,23.0057636887608
"256","AL","01041",2007,"CRENSHAW",389540,13956,27.9120091716824
"257","AL","01041",2008,"CRENSHAW",443730,13922,31.872575779342
"258","AL","01041",2009,"CRENSHAW",507110,13687,37.0504858624973
"259","AL","01041",2010,"CRENSHAW",541250,13928,38.8605686387134
"260","AL","01041",2011,"CRENSHAW",566580,13938,40.6500215238915
"261","AL","01041",2012,"CRENSHAW",640320,13971,45.832080738673
"262","AL","01043",2006,"CULLMAN",3613860,79044,45.7195992105663
"263","AL","01043",2007,"CULLMAN",4237370,79576,53.2493465366442
"264","AL","01043",2008,"CULLMAN",4591560,80273,57.1993073636216
"265","AL","01043",2009,"CULLMAN",4849500,80630,60.1451072801687
"266","AL","01043",2010,"CULLMAN",5304470,79941,66.3548116736093
"267","AL","01043",2011,"CULLMAN",6046190,80246,75.3456870124368
"268","AL","01043",2012,"CULLMAN",6073370,80403,75.5366093304976
"269","AL","01045",2006,"DALE",1217000,49077,24.7977667746602
"270","AL","01045",2007,"DALE",1349020,49488,27.2595376656967
"271","AL","01045",2008,"DALE",1518770,49871,30.4539712458142
"272","AL","01045",2009,"DALE",1805780,48233,37.4386830593162
"273","AL","01045",2010,"DALE",2221480,49730,44.6708224411824
"274","AL","01045",2011,"DALE",2337060,49920,46.8161057692308
"275","AL","01045",2012,"DALE",2277470,50129,45.432184962796
"276","AL","01047",2006,"DALLAS",1005680,44323,22.6897998781671
"277","AL","01047",2007,"DALLAS",1351260,44194,30.5756437525456
"278","AL","01047",2008,"DALLAS",1682220,44265,38.0033886818028
"279","AL","01047",2009,"DALLAS",1504230,42748,35.1883129035277
"280","AL","01047",2010,"DALLAS",1358560,44066,30.8301184586756
"281","AL","01047",2011,"DALLAS",1480210,43868,33.7423634539984
"282","AL","01047",2012,"DALLAS",1593610,43572,36.5741760763793
"283","AL","01049",2006,"DE KALB",2254370,68495,32.9129133513395
"284","AL","01049",2007,"DE KALB",2660220,69450,38.3041036717063
"285","AL","01049",2008,"DE KALB",2986170,70228,42.5210742154127
"286","AL","01049",2009,"DE KALB",3343160,68183,49.0321634425003
"287","AL","01049",2010,"DE KALB",3735034,70038,53.3286787172678
"288","AL","01049",2011,"DE KALB",4326310,70608,61.2722354407433
"289","AL","01049",2012,"DE KALB",4831860,70949,68.1032854585688
"290","AL","01051",2006,"ELMORE",1949170,75246,25.9039683172527
"291","AL","01051",2007,"ELMORE",2484550,77124,32.215004408485
"292","AL","01051",2008,"ELMORE",2862189,77698,36.8373574609385
"293","AL","01051",2009,"ELMORE",3192483,76714,41.6153896290117
"294","AL","01051",2010,"ELMORE",3377200,77650,43.492594977463
"295","AL","01051",2011,"ELMORE",4248700,78641,54.0265256036927
"296","AL","01051",2012,"ELMORE",4766230,79330,60.081053825791
"297","AL","01053",2006,"ESCAMBIA",1585910,37673,42.0967270989834
"298","AL","01053",2007,"ESCAMBIA",1670530,37839,44.1483654430614
"299","AL","01053",2008,"ESCAMBIA",1979780,37929,52.1969996572543
"300","AL","01053",2009,"ESCAMBIA",2190400,37561,58.3158062884375
"301","AL","01053",2010,"ESCAMBIA",2797790,37996,73.6338035582693
"302","AL","01053",2011,"ESCAMBIA",2821410,38081,74.0897035266931
"303","AL","01053",2012,"ESCAMBIA",2785970,38122,73.0803735375898
"304","AL","01055",2006,"ETOWAH",5738740.8,103528,55.4317749787497
"305","AL","01055",2007,"ETOWAH",6294060,103893,60.5821373913546
"306","AL","01055",2008,"ETOWAH",7287780,104206,69.9362800606491
"307","AL","01055",2009,"ETOWAH",7817320,103150,75.785942801745
"308","AL","01055",2010,"ETOWAH",8348660,104066,80.2246651163685
"309","AL","01055",2011,"ETOWAH",9486700,104216,91.0292085668227
"310","AL","01055",2012,"ETOWAH",10150160,104317,97.301111036552
"311","AL","01057",2006,"FAYETTE",509570,17767,28.6807001744808
"312","AL","01057",2007,"FAYETTE",585300,17523,33.401814757747
"313","AL","01057",2008,"FAYETTE",667240,17541,38.038880337495
"314","AL","01057",2009,"FAYETTE",666000,17651,37.731573281967
"315","AL","01057",2010,"FAYETTE",705660,17472,40.3880494505495
"316","AL","01057",2011,"FAYETTE",839790,17361,48.3722135821669
"317","AL","01057",2012,"FAYETTE",940870,17219,54.6413845171032
"318","AL","01059",2006,"FRANKLIN",2047840,31134,65.7750369371106
"319","AL","01059",2007,"FRANKLIN",2310280,31004,74.5155463811121
"320","AL","01059",2008,"FRANKLIN",2653600,31459,84.3510601099844
"321","AL","01059",2009,"FRANKLIN",2675460,30847,86.7332317567349
"322","AL","01059",2010,"FRANKLIN",2960000,31383,94.3185801229965
"323","AL","01059",2011,"FRANKLIN",3492860,31532,110.771914245845
"324","AL","01059",2012,"FRANKLIN",3674640,31664,116.051035876705
"325","AL","01061",2006,"GENEVA",976190,26271,37.1584637052263
"326","AL","01061",2007,"GENEVA",903420,26322,34.3218600410303
"327","AL","01061",2008,"GENEVA",1000430,26646,37.5452225474743
"328","AL","01061",2009,"GENEVA",1166370,25800,45.2081395348837
"329","AL","01061",2010,"GENEVA",1132530,26541,42.6709619079914
"330","AL","01061",2011,"GENEVA",1272810,26646,47.7673947309165
"331","AL","01061",2012,"GENEVA",1328750,26769,49.6376405543726
"332","AL","01063",2006,"GREENE",51720,9361,5.52505074244205
"333","AL","01063",2007,"GREENE",85930,9385,9.15610015982952
"334","AL","01063",2008,"GREENE",106530,9359,11.3826263489689
"335","AL","01063",2009,"GREENE",114900,9112,12.6097453906936
"336","AL","01063",2010,"GREENE",128000,9255,13.8303619665046
"337","AL","01063",2011,"GREENE",211780,9170,23.0948745910578
"338","AL","01063",2012,"GREENE",194170,9067,21.4150215065623
"339","AL","01065",2006,"HALE",268650,16427,16.3541730078529
"340","AL","01065",2007,"HALE",371780,16418,22.6446583018638
"341","AL","01065",2008,"HALE",398710,16260,24.5209102091021
"342","AL","01065",2009,"HALE",385990,17994,21.4510392353007
"343","AL","01065",2010,"HALE",477070,16168,29.5070509648689
"344","AL","01065",2011,"HALE",559530,15972,35.0319308790383
"345","AL","01065",2012,"HALE",604440,15750,38.3771428571429
"346","AL","01067",2006,"HENRY",326930,16953,19.2844924202206
"347","AL","01067",2007,"HENRY",427370,17108,24.9807107785831
"348","AL","01067",2008,"HENRY",451300,17129,26.3471305972328
"349","AL","01067",2009,"HENRY",457250,16580,27.5784077201448
"350","AL","01067",2010,"HENRY",475150,17148,27.7087707021227
"351","AL","01067",2011,"HENRY",544800,17240,31.6009280742459
"352","AL","01067",2012,"HENRY",605120,17275,35.0286541244573
"353","AL","01069",2006,"HOUSTON",3871250,95846,40.3903136281118
"354","AL","01069",2007,"HOUSTON",4553020,97727,46.5891718767587
"355","AL","01069",2008,"HOUSTON",4874060,99183,49.1420908825101
"356","AL","01069",2009,"HOUSTON",5242530,97091,53.9960449475235
"357","AL","01069",2010,"HOUSTON",6146780,99029,62.0705045996627
"358","AL","01069",2011,"HOUSTON",6447480,100310,64.2755458079952
"359","AL","01069",2012,"HOUSTON",6392430,101459,63.00505622961
"360","AL","01071",2006,"JACKSON",3239480,53483,60.5702746667165
"361","AL","01071",2007,"JACKSON",3474140,53333,65.1405321283258
"362","AL","01071",2008,"JACKSON",3446900,53525,64.3979448855675
"363","AL","01071",2009,"JACKSON",4218570,52898,79.7491398540588
"364","AL","01071",2010,"JACKSON",4403920,53386,82.4920391113775
"365","AL","01071",2011,"JACKSON",4647700,53357,87.1057218359353
"366","AL","01071",2012,"JACKSON",4686350,53279,87.9586703954654
"367","AL","01073",2006,"JEFFERSON",26257460,655893,40.0331456502814
"368","AL","01073",2007,"JEFFERSON",29093994,655163,44.407260483269
"369","AL","01073",2008,"JEFFERSON",32130949,656510,48.9420557188771
"370","AL","01073",2009,"JEFFERSON",34601918.1,662212,52.2520251822679
"371","AL","01073",2010,"JEFFERSON",37755348.5,656912,57.4739820554351
"372","AL","01073",2011,"JEFFERSON",43338140,657486,65.9149244242463
"373","AL","01073",2012,"JEFFERSON",44458987,658464,67.5192371944404
"374","AL","01075",2006,"LAMAR",539620,14816,36.4214362850972
"375","AL","01075",2007,"LAMAR",510680,14901,34.2715254009798
"376","AL","01075",2008,"LAMAR",662800,14799,44.7868099195892
"377","AL","01075",2009,"LAMAR",745200,14438,51.6137969247818
"378","AL","01075",2010,"LAMAR",904880,14743,61.3769246422031
"379","AL","01075",2011,"LAMAR",1062620,14644,72.5635072384594
"380","AL","01075",2012,"LAMAR",1032060,14513,71.1127954247916
"381","AL","01077",2006,"LAUDERDALE",3591740,90294,39.778279841407
"382","AL","01077",2007,"LAUDERDALE",4036010,91107,44.2996696192389
"383","AL","01077",2008,"LAUDERDALE",4469150,92202,48.4712912951997
"384","AL","01077",2009,"LAUDERDALE",4851590,88550,54.7892715979673
"385","AL","01077",2010,"LAUDERDALE",5064660,91762,55.1934351910377
"386","AL","01077",2011,"LAUDERDALE",5873750,92269,63.6589753871831
"387","AL","01077",2012,"LAUDERDALE",5939560,92528,64.1920283589832
"388","AL","01079",2006,"LAWRENCE",1318260,34028,38.7404490419654
"389","AL","01079",2007,"LAWRENCE",1301530,34293,37.9532266060129
"390","AL","01079",2008,"LAWRENCE",1659530,34196,48.5299450228097
"391","AL","01079",2009,"LAWRENCE",1619110,34094,47.4895876107233
"392","AL","01079",2010,"LAWRENCE",1568710,34235,45.821819775084
"393","AL","01079",2011,"LAWRENCE",1937560,34250,56.5710948905109
"394","AL","01079",2012,"LAWRENCE",2136270,34148,62.5591542696498
"395","AL","01081",2006,"LEE",1839850,129247,14.2351466571758
"396","AL","01081",2007,"LEE",2192850,131934,16.6208104052026
"397","AL","01081",2008,"LEE",2356130,134524,17.5145698908745
